value,count
"16,160",9
665,9
"1,826",9
"11,600",9
"2,678",9
"13,056",9
"1,550",9
"20,559",9
687,9
664,9
"3,065",9
"24,525",9
"2,058",9
"21,525",9
"9,745",9
"15,700",9
803,9
517,9
"47,300",9
"16,515",9
"12,076",9
"1,302",9
"3,700",9
"23,671",9
705,9
"22,400",9
"17,338",9
"6,415",9
506,9
"20,402",9
"2,322",9
"19,128",9
"4,399",9
704,9
"29,979",9
"34,038",9
"18,737",9
"33,100",9
"27,283",9
"33,636",9
"28,680",9
597,9
"13,487",9
"12,043",9
"35,105",9
509,9
"19,463",9
"27,880",9
"38,400",9
"20,018",9
"27,400",9
"3,059",9
607,9
"12,896",9
"32,400",9
"30,912",9
"1,629",9
850,9
"3,124",9
"1,263",8
"52,300",8
"19,055",8
"12,833",8
"24,097",8
"22,012",8
"22,545",8
"13,230",8
"1,667",8
"10,307",8
"9,981",8
"1,710",8
"18,263",8
"13,931",8
644,8
"9,845",8
"2,001",8
"22,711",8
"14,549",8
"15,649",8
663,8
711,8
"42,052",8
"56,800",8
"19,157",8
"22,457",8
"1,060",8
"31,310",8
"1,026",8
"1,047",8
"21,489",8
"4,829",8
"22,837",8
"19,395",8
"20,474",8
"19,539",8
"25,100",8
"9,562",8
"21,145",8
"11,208",8
"15,326",8
"7,200",8
"24,572",8
"8,868",8
"67,500",8
"2,516",8
"14,924",8
"19,754",8
"17,772",8
"101,000",8
"15,100",8
"8,950",8
790,8
"1,412",8
604,8
"19,294",8
"4,259",8
"45,600",8
"35,418",8
"11,810",8
"59,500",8
"1,780",8
"18,030",8
"22,701",8
"2,475",8
"3,472",8
"4,525",8
"19,955",8
"23,840",8
"20,590",8
"7,256",8
"1,935",8
"25,346",8
"1,183",8
613,8
"2,494",8
"21,053",8
"31,241",8
"14,931",8
"24,019",8
"12,940",8
"8,220",8
"14,278",8
"13,400",8
"23,122",8
"1,256",8
"28,002",8
"2,276",8
"12,665",8
"15,363",8
"6,057",8
636,8
"21,400",8
"18,620",8
"2,642",8
"6,086",8
"42,705",8
"17,992",8
"19,650",8
"14,026",8
"23,006",8
"9,854",8
"1,195",8
"1,045",8
"26,700",8
"30,414",8
"12,478",8
"22,533",8
"24,663",8
"24,445",8
"18,399",8
"25,686",8
"17,936",8
"10,625",8
"1,400",8
"21,641",8
958,8
"21,536",8
573,8
"1,408",8
"12,839",8
"24,200",8
"8,613",8
"107,000",8
"30,005",8
"29,932",8
"22,916",8
"1,181",8
"1,245",8
"27,477",8
"20,073",8
"17,361",8
"5,639",8
"17,900",8
786,8
"1,193",8
"8,601",8
"4,627",8
"15,800",8
"26,930",8
"6,450",8
935,8
"19,083",8
"16,231",8
"19,538",8
"4,363",8
"23,476",8
987,8
"19,355",8
"18,643",8
"109,000",8
"10,293",8
"17,577",8
"10,999",8
"3,172",8
"22,583",8
"17,602",8
"2,989",8
"20,610",8
693,8
"24,527",8
"3,067",8
"7,988",8
"8,037",8
"27,222",8
"19,745",8
"116,000",8
"3,996",8
"63,500",8
"1,685",8
"3,847",8
"1,310",8
"19,850",8
"1,734",8
"5,800",8
"15,883",8
"1,452",8
"11,891",8
"6,817",8
"13,649",8
"1,300",8
"26,128",8
"12,524",8
"5,050",8
"13,556",8
"18,108",8
"1,104",8
"23,300",8
"29,495",8
"30,015",8
"1,680",8
"31,837",8
"24,646",8
"10,910",8
686,8
"12,027",8
"24,112",8
"17,601",8
"12,158",8
"9,893",8
"24,010",8
"19,001",8
"18,930",8
"18,351",8
"9,867",8
