value,count
"September 07, 2022",1201
"May 14, 2026",1199
"May 23, 2025",1197
"December 27, 2022",1197
"November 15, 2022",1195
"June 04, 2025",1195
"November 20, 2025",1192
"December 12, 2024",1191
"March 18, 2024",1190
"April 10, 2024",1189
"September 01, 2023",1189
"July 21, 2023",1188
"February 07, 2024",1188
"February 05, 2024",1186
"February 11, 2026",1185
"January 08, 2024",1185
"January 29, 2025",1184
"February 21, 2025",1184
"May 21, 2026",1183
"September 13, 2024",1182
"May 29, 2024",1181
"December 06, 2023",1180
"July 07, 2022",1180
"July 02, 2024",1180
"December 04, 2024",1178
"July 19, 2023",1176
"February 04, 2026",1175
"November 03, 2022",1175
"October 23, 2025",1174
"March 26, 2025",1173
"October 03, 2024",1172
"July 03, 2024",1172
"January 22, 2026",1172
"February 26, 2024",1171
"January 22, 2024",1171
"August 21, 2023",1170
"August 17, 2023",1170
"September 06, 2023",1169
"January 15, 2026",1168
"February 12, 2024",1166
"June 18, 2024",1164
"July 11, 2025",1163
"October 11, 2024",1163
"November 09, 2023",1161
"September 19, 2024",1160
"February 04, 2025",1156
"March 14, 2024",1155
"November 05, 2025",1155
"July 29, 2024",1155
"January 27, 2025",1153
"June 24, 2024",1151
"March 26, 2026",1151
"September 07, 2023",1150
"November 07, 2023",1150
"August 16, 2024",1149
"February 07, 2023",1149
"January 25, 2024",1146
"February 06, 2026",1146
"April 01, 2024",1145
"November 07, 2024",1145
"March 11, 2024",1144
"February 09, 2024",1144
"September 05, 2024",1143
"January 11, 2023",1143
"July 30, 2025",1143
"December 10, 2024",1142
"July 14, 2022",1137
"May 26, 2023",1131
"October 17, 2025",1129
"April 16, 2025",1127
"May 08, 2026",1127
"May 26, 2022",1127
"October 31, 2024",1125
"September 18, 2024",1123
"February 27, 2024",1123
"November 20, 2023",1122
"October 27, 2025",1121
"December 07, 2022",1121
"July 17, 2024",1121
"August 29, 2024",1120
"September 25, 2023",1119
"May 13, 2025",1119
"October 16, 2024",1118
"January 27, 2022",1117
"September 27, 2024",1117
"January 28, 2026",1117
"October 18, 2023",1116
"April 11, 2023",1116
"July 18, 2024",1115
"December 15, 2023",1113
"February 25, 2025",1112
"January 23, 2026",1110
"March 20, 2026",1110
"June 27, 2024",1110
"May 09, 2023",1109
"May 22, 2025",1108
"September 13, 2023",1107
"February 24, 2026",1107
"December 06, 2024",1106
"October 25, 2024",1106
"August 22, 2025",1106
"March 20, 2025",1105
"March 19, 2026",1105
"May 14, 2024",1105
"April 16, 2024",1105
"December 19, 2023",1103
"December 31, 2024",1102
"November 14, 2023",1101
"July 19, 2024",1100
"April 30, 2024",1098
"October 02, 2023",1098
"November 09, 2021",1096
"May 20, 2024",1094
"February 15, 2024",1093
"January 24, 2023",1091
"April 26, 2024",1090
"July 15, 2024",1090
"April 15, 2024",1088
"October 18, 2024",1088
"April 29, 2024",1088
"May 24, 2023",1085
"January 10, 2020",1085
"March 25, 2025",1085
"February 12, 2026",1084
"August 23, 2023",1083
"February 27, 2026",1083
"December 11, 2023",1081
"March 26, 2024",1080
"October 18, 2022",1080
"October 26, 2023",1079
"March 25, 2024",1078
"May 15, 2024",1076
"June 05, 2024",1076
"March 14, 2025",1075
"November 25, 2025",1070
"July 10, 2024",1069
"June 06, 2024",1068
"September 26, 2025",1068
"April 10, 2026",1066
"April 09, 2026",1066
"December 11, 2025",1065
"March 22, 2023",1065
"March 07, 2025",1064
"July 11, 2023",1063
"December 04, 2023",1060
"March 21, 2025",1060
"January 03, 2023",1056
"May 14, 2025",1055
"November 19, 2025",1052
"March 09, 2023",1052
"September 20, 2023",1046
"September 06, 2022",1046
"February 19, 2026",1045
"January 29, 2024",1044
"May 08, 2024",1043
"November 14, 2025",1043
"November 19, 2024",1043
"May 09, 2024",1042
